user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
S0ch7HT7caS3-rU3KsyUuA,Jeremy,21,2010-08-12 04:12:04,26,12,18,6,4.95,1,0,1,0,0,1,2,0,0,1,0
a7t7wyVJcu0r8lz-oUWpfg,Melissa,23,2011-05-13 00:19:19,21,3,6,1,4.78,0,0,0,0,0,0,0,0,0,1,0
eHSoWoI6OKzRxI933UnXTg,Jessica,458,2009-08-05 23:15:23,1122,552,640,36,4.16,114,12,5,11,9,52,156,133,133,107,15
dboAKYo-6jWm0QkoU4Gw_A,Doug,187,2010-06-21 07:24:22,517,172,265,21,3.49,28,4,1,0,3,34,105,77,77,35,1
VfMKNCN5XUIJbrO3jctrGw,Rob,10,2008-02-21 17:48:05,30,7,13,12,3.95,113,18,17,21,2,50,81,94,94,30,24
ForaPI7k_DZ6n9fsO0T7ZQ,Charles,57,2009-04-16 17:20:16,50,7,22,10,4.29,3,1,2,0,0,5,8,9,9,5,2
MzL2FOFRYC7-TliJbTlIig,Valerie,237,2007-03-26 03:19:40,659,464,461,21,3.76,92,8,1,10,5,43,48,78,78,23,15
WgRWwwv0-PFPM1CZEyEFog,Liz,42,2010-07-23 01:53:35,155,53,68,14,3.91,10,4,0,0,1,4,3,14,14,11,0
HFUeHB1Vao7p0FckY_aJkA,Cheryl,34,2011-01-06 05:47:57,31,5,6,2,3.47,0,1,0,0,0,0,4,0,0,1,1
zQT7oLYJcT94GSHcEC_ELQ,David,38,2009-09-17 21:02:58,323,247,144,13,3.64,7,0,1,0,0,2,6,5,5,1,1
SwP-wrWkPGynwEuad_BAGA,Heather,471,2011-02-16 07:12:32,497,180,270,31,4.03,4,1,1,0,0,8,7,9,9,9,2
pm17FUVvhuBMoNv3drQRgA,Jeanne-Marie,42,2008-07-19 15:38:48,89,24,39,4,4.09,3,6,0,0,0,1,2,3,3,3,0
8CRhkGbH3bl5VfK06OBkPQ,Seth,35,2009-08-13 13:09:18,76,11,13,4,4.23,1,0,0,0,0,0,2,1,1,0,0
hU1l-9ZMuhWJSbJ7NmcOpg,Jack,40,2008-09-27 13:23:23,65,26,47,4,3.8,0,1,0,0,0,2,0,2,2,0,0
rATLqbHENHQcs8clSGZfgA,Andy,230,2009-01-26 18:20:44,328,128,125,20,3.65,11,11,1,2,1,25,44,22,22,12,0
OESxEqQj67YZ-WRq4_gqOA,Ellen,4,2009-09-15 01:50:56,2,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0
2wjjPoKIm2E771gE2UkSsQ,Marko,133,2009-03-22 22:58:38,146,60,24,2,3.98,3,1,0,0,0,2,0,0,0,1,1
MDJCjh1Wctg_h72EIWbISw,Kristan,292,2009-12-19 01:10:00,482,75,154,23,3.96,16,5,2,3,1,18,36,52,52,37,4
W0eBxz2lq-bVP4I_-ZdVUQ,Roni,372,2006-06-21 03:35:21,637,306,402,39,3.72,21,9,4,1,0,16,13,33,33,12,1
NOwpOPzc4gsfiHGF_jdNwQ,Scott,7,2012-01-08 16:02:21,4,3,2,1,3.86,0,0,0,0,0,0,0,0,0,0,0
MTlBRlv07BYQCfhmxsmVqQ,Erin L.,20,2011-01-24 18:08:22,25,2,4,2,3.76,0,0,0,0,0,4,1,0,0,0,1
qcdiZP7OXK9xw6UbiIIGTQ,Paury,5,2011-02-28 03:04:05,34,20,7,1,3.8,0,0,0,0,0,0,0,0,0,1,0
X6ikCQsAC4QGN-RjmvW2vA,J.,24,2007-10-06 15:11:37,59,16,26,2,3.96,0,2,0,0,0,1,0,2,2,1,0
BLy4QAUjzBraRRqh_Jdy1Q,Jocelyn,102,2009-12-29 07:56:18,163,38,58,13,3.8,12,1,0,1,1,6,9,19,19,4,12
VgVjT8G-keEwW8UAPdMzHg,Eric,143,2009-02-15 15:06:59,322,198,196,11,3.82,12,4,1,0,1,8,18,14,14,3,2
VV-d4Veen9rGedO8oV4g8Q,johanna,7,2010-03-20 01:05:00,11,5,7,0,4.57,1,0,0,0,0,2,2,0,0,0,0
A4b8X0Pm_pAvadEgdkMZnQ,Cristy,85,2009-03-19 14:48:39,278,69,23,2,2.87,0,0,0,0,0,3,3,0,0,1,0
hDRGivuKGsWEMSLvAMxyOw,Richard,510,2010-11-29 18:21:04,2406,448,1566,42,3.99,54,15,4,2,7,96,620,155,155,72,20
g_6QIWOCYV3fHWeC2rRPmw,Aboud,617,2010-05-22 12:59:46,468,242,154,23,3.27,4,1,1,1,6,7,14,13,13,3,3
MixavlshGj8JySe8ieiaFg,Avi,29,2010-03-14 17:28:00,54,6,6,3,3.0,0,0,0,0,0,1,0,0,0,0,0
E4JmL1W6MLEht5QwDbPBfQ,Jessica,132,2007-07-26 00:06:42,93,28,69,1,3.79,3,1,0,1,0,1,3,7,7,2,0
fvJcgpYLvvzHeH7qju6kkQ,Heather,227,2011-09-10 21:46:40,258,96,73,5,3.47,1,2,0,0,0,3,3,2,2,6,0
iHKSR7Dvy1eINaL-E5WQ0w,Jeannie,194,2008-07-30 20:26:11,218,65,66,5,3.42,7,3,1,0,0,7,1,8,8,1,1
1vHp6NVqzLzW9QWQA0Ti3w,Zam,44,2012-03-13 01:18:32,140,68,146,6,4.41,11,2,1,4,0,4,14,6,6,4,5
XLWYXhkbVgsnWPdGLnKmHQ,Alma,3,2010-07-06 04:13:04,1,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0
2hMwI_rbESY9-79RWJMx7w,Joseph,13,2008-04-17 19:43:26,41,7,10,1,3.92,0,0,1,0,0,0,0,1,1,1,0
bXwZ86LHDjW2iEAQcPPDtQ,William,642,2008-03-24 23:58:58,4916,3128,4552,311,4.47,544,61,57,9,4,521,4429,2922,2922,102,265
SFeJIeDP3HOI2nFk906Wyg,Rich,257,2009-03-08 21:05:11,459,165,224,7,3.66,14,4,2,0,0,6,15,27,27,8,4
w6i8IV2zffhe9mq_8zX7Qg,Jeff,64,2007-09-27 17:47:09,117,26,20,1,2.68,0,0,0,0,0,5,1,0,0,0,0
045lA8joqI1vPm0wLgZPKw,Lori,314,2009-01-05 19:47:28,1183,736,983,21,3.58,45,4,2,4,3,19,30,67,67,11,2
gbCE8U0pYIIU_amX2_rOrA,Paige,216,2007-05-14 19:24:25,224,90,106,15,3.68,4,3,1,6,0,9,17,9,9,1,5
4wn9LHw-iKXqXiM2JAEowQ,Ed,30,2007-02-26 00:59:11,68,24,36,3,3.83,0,1,0,0,0,0,2,0,0,0,0
Hgpnv2FpaKBi2Q3TKtbsKw,Lena,49,2007-08-08 06:00:08,186,81,117,19,3.48,22,5,1,3,0,10,8,14,14,2,1
MGqAAAAv1bCLybzsAZo6cA,F,372,2008-04-11 12:56:12,3105,2290,2482,83,3.4,576,60,27,38,9,133,237,732,732,138,37
RheT_eIt-5PaL-aCAxEYfw,Melissa,40,2010-07-26 16:04:00,28,8,15,7,3.95,0,1,0,0,0,0,0,0,0,0,0
gCPfqjzqyUxJAuz4StqV5Q,Shelly,159,2010-11-30 03:28:38,258,58,124,24,3.74,28,4,0,0,0,24,27,23,23,18,4
RO78jiBkX61pPweJLVlCgA,Dave,1202,2005-11-27 01:07:43,4832,2706,3426,76,3.76,154,34,12,42,24,274,307,415,415,70,21
QDu9DqyixCNXXxnbNV4qqQ,Debbie,98,2009-04-24 18:28:45,106,24,42,9,3.97,2,0,0,0,0,0,1,2,2,0,0
jWbS5rrHoq69vKzKE837aw,Matt,115,2010-02-09 04:51:51,190,62,53,13,3.55,3,4,1,0,0,6,22,6,6,3,0
rIdAaqGRJ_rY5CbD6qnjiA,Jane,607,2006-04-21 02:58:53,954,496,626,58,3.69,72,14,11,33,5,46,73,97,97,16,13
HjM7qx13RhKDJ9cQhJnUqw,Kate,82,2008-04-03 20:31:31,290,239,226,16,4.01,20,4,0,1,0,5,14,16,16,12,0
MXvljmasVau7cbp7K7HKkA,Danielle,52,2010-03-04 02:44:30,137,34,63,20,4.15,4,1,0,0,0,10,10,12,12,8,1
bfDzZWI2cldhOYQlgFKoJw,Kelly,312,2008-01-12 05:36:34,657,265,313,28,3.94,51,9,3,5,0,37,46,51,51,13,5
1ubk7qVvzJM0XmXXcUGdqg,Kira,30,2011-05-28 14:12:24,15,2,5,0,4.47,0,0,0,0,0,0,0,0,0,0,0
IlVwOlTY71_LQkl0w_8Q7g,Michael,26,2010-06-11 13:20:58,56,28,22,4,4.19,0,1,0,0,0,0,0,0,0,1,0
3Zl3RokY8eyRJQbbQmuOuA,Grace,441,2010-08-23 14:57:56,536,102,213,33,3.41,18,4,4,1,0,16,26,22,22,16,19
1eqy55tfazEXqDvGq2LDFw,allison,328,2007-03-18 03:12:21,672,215,277,29,3.81,23,8,1,0,1,19,20,28,28,15,0
lRNxYoD-bq4XVJTvmc_esw,Tia,45,2010-11-06 18:08:55,71,13,33,14,4.73,5,0,0,0,0,4,14,5,5,0,0
W5K65eJzlDxmu9v501_AXg,Tiffany,40,2012-05-31 07:57:48,68,16,26,2,4.22,1,1,0,1,0,2,1,0,0,2,0
hBgbpWZJHS-y28xfgshBjQ,Laini,212,2011-10-16 03:09:04,544,183,213,17,3.66,40,4,1,0,1,20,48,56,56,42,0
yuLqTuKUEgWB5GTKKmS56A,Bodie,366,2011-08-19 18:09:41,440,90,218,17,4.12,27,2,4,0,0,24,26,32,32,21,8
D2UPG4EfhkIVYCjlmCSmMQ,Jenny,29,2010-03-22 16:51:50,42,7,15,5,3.32,3,0,0,0,0,1,2,1,1,1,0
ZrLjXdfDlmcTwhZ9zTryuQ,Sig,65,2005-08-11 00:50:58,85,22,37,8,4.11,3,4,0,1,1,0,1,6,6,0,1
dRUY_sauhoumdggSZZLDrw,V,23,2011-01-18 03:05:43,23,3,9,0,4.04,0,1,0,0,0,0,0,0,0,0,1
NF3vF7IJ1g4r0V4vVf5O8Q,J,89,2008-09-03 05:34:25,99,61,39,8,3.24,3,1,1,0,0,4,2,2,2,7,0
UIzFPqI5NigQ6Nmapawyiw,David,131,2008-09-30 22:22:25,125,86,69,7,3.74,0,1,0,1,0,6,3,4,4,1,0
Mhd1HwHyNuwpKfaAp5P9dQ,Lisa,283,2008-05-08 02:47:52,678,353,208,24,3.06,8,2,2,0,1,39,44,25,25,19,1
fQ4NNk-_iLe0t_cBVgvNcQ,LeAnne,116,2011-11-14 00:00:26,267,55,51,6,3.86,1,1,2,1,0,3,6,4,4,4,3
bmDQWQ44uwNQUQJnLErLJw,Bullet,36,2012-06-04 15:35:02,77,76,20,3,3.56,0,0,0,0,0,1,0,0,0,1,0
Lu8y2ayxVlAzuJEVfVcH4w,Rebekah,2482,2007-07-31 18:56:16,19362,11439,17244,710,4.23,2987,154,137,300,75,714,1872,2301,2301,830,1006
TWqf1_xAIaYzh-OtrbQ6rw,Karen,628,2008-09-17 16:27:24,918,284,309,53,3.88,24,2,1,5,5,30,34,27,27,18,4
iY94n6Q_aWhj9cfcx9Ndfw,Sal,152,2008-12-13 23:03:09,373,267,247,7,3.5,14,7,4,0,2,14,19,31,31,12,5
ylH3EKzQr0c1_zCGdSJhsw,Laura,258,2007-01-25 19:04:16,469,133,259,17,3.95,8,5,0,2,1,5,6,7,7,3,1
1hJJXtCULGN8NT2dQtYbMg,Jonny,459,2007-01-15 20:09:53,1001,817,518,38,3.58,19,12,9,15,2,53,148,56,56,19,3
GMHsJ-4_08LjEmk8YEBm8Q,Zlatko,307,2009-09-22 20:49:11,498,218,179,15,3.68,14,3,4,0,2,22,32,33,33,13,2
LM-qnP_NJehBWnHQjhVhOA,Joseph M,29,2010-03-23 17:13:50,65,23,21,6,4.83,2,0,1,0,0,0,1,3,3,0,1
tdJu7tJeJuxpyHMp-RXTUQ,Mylee,11,2009-11-05 21:20:11,10,0,5,1,4.33,0,0,0,0,0,0,0,0,0,0,0
OoND3zlU8KhVuPSE7N6gmw,Michelle,812,2011-04-15 22:24:13,1797,614,791,74,3.51,79,14,8,6,3,50,111,92,92,64,18
xe8tCr9Rjg6t2B3EtkMWBg,Elizabeth,181,2010-03-06 22:09:51,401,115,204,14,4.17,14,2,0,0,0,8,17,19,19,15,1
gPZvHQgN9eRH6w_Op8tcQQ,Jessica,29,2007-05-11 04:07:21,74,28,57,6,3.76,9,2,1,2,0,5,4,3,3,2,0
-K2Tcgh2EKX6e6HqqIrBIQ,.Hon,1274,2006-07-19 16:03:23,5076,2870,3109,107,3.12,226,34,21,48,7,219,571,570,570,99,42
Y4JshZcTMX_WZZitgrO-sg,Katie,33,2011-09-17 05:15:36,43,5,9,1,4.53,0,0,0,0,0,0,0,0,0,0,0
CFyvX-AZh6cunAMu_zoF_w,Rosalie,173,2009-03-30 04:58:32,446,104,93,8,3.6,7,3,0,0,1,8,16,13,13,10,1
0rKQ80I2nw_VDrbHXw6t1Q,Jenna,146,2009-09-19 02:32:52,197,17,125,3,3.52,0,1,0,0,0,7,4,5,5,2,0
iUdqEMvl2JLzhP5QjDFgTw,John,26,2010-12-15 16:53:00,14,4,3,0,4.93,0,0,0,0,0,0,0,0,0,0,0
R8tUXyAK5_zo6ubE7AsDEA,Chris,20,2011-07-13 21:18:30,21,10,9,1,3.86,0,0,0,0,0,1,0,0,0,0,0
VDkO5KJvIUKy7A6jwbfuqQ,Katie,13,2006-08-10 18:52:42,39,2,36,2,4.0,1,0,0,0,1,1,0,0,0,0,1
tJC7pAgg3bJgHnNj-BQ7Xw,Megan,17,2010-09-24 19:06:02,8,2,5,1,4.11,0,0,0,0,0,2,0,0,0,0,1
ya3mbvTaymecfrTc08SxhQ,Angela,1903,2008-02-03 00:55:03,5853,1518,3731,282,3.72,477,30,29,23,21,258,3298,923,923,294,140
jwbcs_eQ2QznrOyMuqz1LQ,Rachel,1068,2010-11-26 23:13:07,6988,4389,4795,450,3.97,405,64,57,66,39,905,2001,832,832,362,118
nFEZwi2A_TJVrtp3pePDPQ,Red,32,2010-06-11 03:38:42,53,14,8,2,2.31,0,0,0,0,0,0,0,1,1,1,0
MqL-H4-9gOqBvrQodUPNpw,Kimberley,33,2007-07-06 14:42:09,67,3,26,3,3.74,1,0,0,1,0,0,2,1,1,2,0
T1upaPMzuW7pNj74fO1rjA,S,562,2009-02-13 21:00:24,1798,973,964,59,3.33,168,21,20,18,5,102,240,262,262,94,20
z4DUjqfmLSZAq7tdPecOZg,John,111,2010-03-20 23:57:53,238,105,99,3,4.13,0,2,0,0,0,2,0,2,2,0,6
Z050g0t-eFGMJot7RJa6Bw,Jacob,597,2009-04-27 06:38:54,1833,1049,1346,76,3.76,80,39,7,2,7,60,156,273,273,72,25
97YdD8tkMkUSvGUw6_u4GQ,Rebecca,926,2007-05-17 19:09:13,2384,789,1404,170,3.77,49,5,5,3,0,26,58,58,58,62,28
ciFYbNSdhRpHW0LofmmeEQ,Scott,92,2010-06-10 18:17:35,146,44,51,6,3.99,8,0,1,0,0,0,4,5,5,6,1
qnF-Fo5VDP5Tp2PxFsBNkQ,Terence,510,2007-11-10 07:29:04,625,210,319,20,3.59,44,10,9,1,1,33,75,158,158,27,3
UjcH_vFmkMEVUW-_HiB2eA,Hoang,132,2010-12-07 21:06:55,145,57,57,15,3.59,10,0,2,2,0,11,18,12,12,7,4
gSNYcNNzeSstbK8Ew1uo8A,Aurora,100,2008-01-23 23:45:02,328,162,181,69,3.55,69,13,7,8,0,33,31,42,42,30,18
t21GS-Mq9S0H0cvfYUk8xw,Cammie,80,2011-02-20 02:28:39,240,56,102,12,3.73,4,0,1,1,0,8,4,10,10,2,0
t6_rHdcUyHTu6GK2elz-gQ,Kerry,149,2006-08-10 22:54:51,239,52,53,6,4.1,1,0,0,0,0,0,4,2,2,1,0
ua27BEjwiMS9GDuTLj6i4Q,Hugh,57,2005-05-20 21:32:20,71,41,24,3,2.87,2,2,0,0,0,0,3,3,3,0,0
V2VSU990q4sFcWnpp38Rwg,Justin,21,2008-06-10 14:11:07,24,6,6,0,4.24,0,0,0,0,0,1,1,1,1,0,0
jtvosJLWwaP8vXvBDjPAJg,BethAnn,16,2011-10-24 16:14:38,6,2,2,0,4.06,0,0,0,0,0,0,0,0,0,0,0
Pwv-ixZzBaLN0ATfi7zdMQ,Sarah,5,2010-04-21 21:41:14,10,6,8,0,4.0,0,0,0,0,0,0,0,1,1,1,0
1DAJ1p_kxvAJ1eXELjpykg,Jason,10,2010-06-21 00:42:26,5,0,1,0,3.67,0,0,0,0,0,0,0,0,0,0,0
4U4vN1wDwgaSUBmV7dTzqw,Susan,414,2007-02-06 18:50:19,676,338,360,21,3.89,12,7,3,3,2,17,16,28,28,8,2
G6uiBIcMc21mxtIsR6K_3w,Irene,486,2009-12-14 01:40:43,2296,1016,1106,106,3.38,101,11,15,12,10,93,134,158,158,72,42
i5kbTB7cb5KOcuOX6P3Y1g,Chase,298,2008-06-18 17:21:19,1321,715,822,79,3.72,499,21,16,70,12,105,305,383,383,84,48
Gfvb-M5IQzOJ3AZebuXeCw,Scottie,154,2009-02-18 20:06:30,284,103,189,15,3.8,17,5,1,0,0,8,11,22,22,11,4
823VvCMHYIX7TlRJEBoXVw,Sarah,59,2011-04-04 19:03:47,125,44,55,5,3.35,5,1,0,0,0,2,11,8,8,7,0
JP2HIX8Bt5Gow2KweiBEkw,Eduardo,33,2008-01-21 23:54:43,69,14,21,8,3.71,3,2,1,0,0,2,2,3,3,1,0
mViyrYAtaA74-ffcqZG2_g,Melissa,9,2011-06-25 21:27:32,1,1,0,1,5.0,0,0,0,0,0,0,0,0,0,1,0
q6XnQNNOEgvZaeizUgHTSw,Mike,1022,2010-05-17 18:26:06,1234,314,348,15,3.44,1,4,2,0,2,17,18,5,5,7,1
uHre3qnjjQX0fYSYxDkj6g,Melissa,18,2011-04-20 16:06:50,47,12,9,2,3.8,0,1,0,0,0,0,1,0,0,1,0
FzgCr4EwjJB2UaMG7VZnuw,Michelle,106,2008-08-22 23:22:22,142,15,53,1,4.18,1,2,0,0,0,7,5,5,5,4,0
6zvkp8OaEheQwlDeL_yp8g,E,71,2011-04-16 17:40:06,49,13,17,4,3.73,0,1,0,1,0,2,3,0,0,2,0
JXpp8PZVa_aagLO1jLF3TA,Jeff,7,2010-10-25 18:40:25,16,14,11,2,3.63,0,0,0,0,0,1,1,2,2,1,0
E2RmKWGpVIk1u-cO-ajUGA,Akshay,127,2009-07-17 19:57:11,526,376,493,24,4.5,86,13,1,1,0,43,236,144,144,23,2
j0Shp7LADIKu9SBh82sFWQ,Xiu,254,2005-07-20 23:03:16,246,63,78,6,3.58,1,0,2,0,0,6,7,12,12,0,3
VG7dOVRGeaGvJ7HISpfE9A,Marisol,222,2011-03-22 02:29:57,619,190,219,22,3.87,15,2,1,3,0,22,90,41,41,12,2
FtDPI-Fu6D_W4FNH7TqY7A,Elaina,84,2011-07-27 23:19:27,206,36,54,4,3.53,5,0,1,0,0,6,5,11,11,4,2
vCyvUmbQkCYct6JXlmXRaQ,Eva,883,2009-08-08 17:16:24,665,178,430,35,3.79,25,8,1,1,0,16,29,39,39,8,6
s-6Gb60xMIdih4gIq5oTiw,Monika,1063,2009-11-09 21:25:48,2102,1020,1525,97,3.85,72,11,9,6,2,114,131,151,151,77,48
efZ3lgvDWfq4-U6U-q-2lA,Desiree,462,2011-05-26 12:06:52,949,289,413,44,3.68,33,6,1,2,0,72,59,109,109,26,9
zgoXrRug00ayNOSjmtoK2g,Matt,40,2011-06-09 01:54:02,63,13,15,7,3.43,2,2,0,0,0,2,11,4,4,1,0
s16-BUo-orUsELvMu5ocKg,Josephine,1881,2009-10-20 16:22:12,4139,2267,2391,255,3.82,91,28,13,10,19,52,88,112,112,136,5
TUR21jv1-_GCwmeO3ouOBg,Sam,362,2009-07-11 06:06:23,1032,302,370,58,4.02,35,7,2,1,4,54,71,41,41,77,18
x7UU1bdc2INFrZFwp6yOPw,Camaron,253,2011-08-20 00:28:17,678,243,251,22,3.7,24,10,5,0,1,24,57,47,47,26,8
AOMg7Uz1qQBntDiCsouNiQ,Chris,137,2012-10-26 13:14:47,148,35,50,1,4.04,13,1,0,0,0,5,3,13,13,7,0
6G05Ix5h5dLc6p8BZsU_Kg,Mark,70,2010-09-26 17:33:11,72,24,27,2,3.63,1,0,0,0,0,5,4,4,4,2,1
OrnQ04JCGie8Q2ymFF97FA,Michael,1081,2010-01-11 20:36:35,6580,3288,5578,127,3.93,145,35,16,1,5,87,151,359,359,212,43
Ph47K_EgYoZt1rpUsDLQlA,Inchul,33,2009-12-22 20:32:34,23,4,6,0,3.97,0,0,0,0,0,0,0,0,0,0,0
yM-5A65O0EULHfKyyN58Vw,Luca,56,2008-03-03 05:19:00,177,43,15,3,2.46,0,0,1,0,0,3,6,1,1,0,0
m0UJJncu5JO1Khiw25lhqQ,T.,137,2008-12-21 15:38:35,356,100,79,9,3.33,1,3,1,0,0,9,6,5,5,5,2
B4nBB4wnfxoEHB8SdWHNog,Mary,33,2011-02-21 19:29:57,71,8,46,8,4.38,1,0,0,0,0,2,1,4,4,0,0
w0Eb3PnZFiyQdWqXYKnx3A,Schuyler,510,2009-11-22 04:25:04,1499,627,972,42,3.98,53,8,10,7,1,66,75,89,89,23,16
kd04Y_VyQzuEhKyvhCsPXQ,Ray,227,2010-10-06 13:30:45,1201,681,586,52,3.66,91,25,7,7,2,83,250,139,139,60,13
iDYn-UdVRwN_o-Mfb_otdg,Adrienne,9,2009-10-27 03:21:16,15,1,4,0,4.67,0,0,0,0,0,1,1,0,0,0,0
FDpt1Z96REMZ4xzKQR_nGA,Kenny,33,2011-07-11 13:33:01,24,6,4,0,2.83,1,0,0,0,0,0,0,1,1,0,0
FleKL7VuzfB9-oLT7YjxUg,Happy,109,2007-07-25 06:04:32,329,187,209,40,3.86,23,7,7,5,8,9,15,32,32,12,2
HHakfidNRvirWTocRkxsuA,Carolyn,24,2010-10-06 19:30:50,31,1,4,2,3.5,0,1,0,0,0,1,2,1,1,2,0
nnImk681KaRqUVHlSfZjGQ,Carlos,1107,2006-07-18 20:46:04,4887,1663,3165,259,3.96,113,34,17,7,15,160,364,242,242,141,60
khvn7hhX08g33N5niO676w,Bleep,835,2007-01-19 01:48:51,1756,784,1317,26,4.07,146,10,7,23,5,53,181,276,276,42,115
XKvbfNylF6Yq8hpwqaZrhA,Mihir,1387,2006-03-03 07:03:41,2704,1230,1049,68,3.08,24,12,7,9,0,57,86,82,82,20,5
lLi9S_R99sfrLNy2H7idBg,Angela,341,2007-10-08 07:41:54,881,282,360,25,3.88,18,5,1,8,2,22,33,42,42,34,5
4kDZb_V7iP7gRhX0ncdR6A,Bill,17,2010-08-12 10:48:44,15,2,3,4,4.12,0,0,0,0,0,1,0,1,1,0,1
6_P0geYrj0BieGTdnvkCaw,Jay,496,2009-10-28 20:49:08,410,68,123,16,3.8,1,3,1,0,0,6,8,8,8,6,1
RlI8vfhbYeUahO875DBFIw,Natalie,739,2006-09-23 15:40:46,2010,798,1240,47,3.67,24,11,4,4,3,22,22,45,45,20,3
LHbf8LJTkkBq9_9-GCN_lA,Sake,90,2009-12-20 05:37:35,167,409,43,4,3.52,2,3,1,0,0,3,11,8,8,4,0
MxNQ58juwP5CdclRsa1HtQ,Patrick,23,2011-03-22 19:10:06,5,1,5,0,4.17,0,0,0,0,0,1,0,0,0,0,0
mr_kv32B7PXQ7Gqo8aNEiA,Travis,92,2011-01-19 16:10:09,20,10,9,0,3.62,0,0,0,0,0,1,0,0,0,0,0
k54pgAD0yXDlPQ3OTJzqYA,Matt,309,2010-01-28 19:18:46,422,167,131,16,4.02,1,1,0,0,2,11,11,8,8,6,2
gGt75ocPjBkQL8fk9LvT2g,Jackie,31,2011-05-24 06:20:34,29,4,8,1,4.11,0,0,0,0,0,1,0,0,0,0,0
xqtY17b2XeQ9QEqlqVnhiw,Cindy,8,2008-08-01 17:37:15,18,2,10,1,4.38,0,2,0,0,0,1,2,2,2,0,1
1l9p01i_mCPtCviUg7aUkQ,Steve,233,2009-03-30 16:18:00,432,89,201,8,3.92,9,2,0,0,0,6,25,11,11,3,8
ostuzmLU5xwe7wmChCjMiw,Laura,54,2009-08-30 21:47:16,90,10,48,4,3.93,1,0,0,0,1,1,2,1,1,5,2
8HetkOA961CAtcLQL8bo2Q,Kevin,41,2010-12-12 02:53:02,40,16,21,1,3.67,0,0,0,0,0,1,1,0,0,0,0
Znu0dLMAtDjCQ_0yzhYwQw,Joseph,7,2010-07-11 21:11:31,8,0,1,2,4.29,1,0,0,0,0,0,0,0,0,0,0
BelCqypSxv-45Cosc6ZINw,Zakk,685,2007-01-10 16:38:36,1535,1101,918,35,3.56,44,7,3,2,24,68,53,37,37,14,3
wxdZQkPIru69o38MBirELQ,Brian,298,2008-07-25 15:40:30,424,487,192,11,3.16,2,4,0,0,0,8,6,16,16,3,2
efJKtwd2O6cxdrP-TUk7sQ,Kyle,73,2011-01-16 04:26:31,28,9,11,2,3.79,1,0,0,0,0,2,1,0,0,1,0
uDgz8pNy--SQm6Ae3uRiFg,Victoria,698,2007-02-09 03:42:43,1994,518,824,59,3.65,56,9,7,6,19,38,47,82,82,13,6
CAQv3QQHUasQNtN-HEldAw,Tony,1266,2007-04-06 15:09:13,3044,1727,2284,100,3.42,202,58,19,16,25,134,169,322,322,108,17
XDDKqUzVXs1jHx2NsRAjXg,Luan,492,2007-09-06 23:25:54,1110,876,823,36,3.54,67,12,10,2,3,41,96,112,112,49,44
RKSAHW5KTjmnG7YctaV3GQ,Claire,398,2006-05-18 00:39:04,799,278,636,36,4.08,72,22,18,18,1,35,54,103,103,15,8
06sdzG1PMHggFhEiuu_HnA,Bill,65,2008-03-02 02:03:44,97,16,20,5,3.55,1,1,0,0,0,0,4,0,0,0,2
c49zcam1w5Pu9i04SuDqyA,Ben,61,2009-03-14 16:37:38,103,11,27,1,4.07,0,1,1,0,0,0,0,5,5,0,0
N3CjnVNnIb1djqXPjhI4uw,Leo,221,2008-11-06 20:44:51,277,121,134,10,3.29,12,3,4,0,0,8,28,23,23,5,2
PSiioYMqJ1r0On_RijpQaA,Vic,270,2007-05-11 18:35:33,418,429,301,26,3.66,21,9,2,4,8,9,9,21,21,10,2
esaDbON8NXJC4PWt_CheUg,Tanya,286,2007-03-19 09:17:50,535,266,321,13,3.39,9,6,1,0,0,10,17,14,14,5,0
0lDl1Jg1Qz2KhvkfJKk6fw,Brian,1329,2006-08-25 19:41:07,4074,2641,3128,92,4.16,261,26,12,22,18,166,340,461,461,110,15
jX73JrmG2yLyMwL7oihRtg,Bec,217,2010-03-18 15:41:26,181,58,68,1,3.95,1,1,1,0,0,1,10,2,2,3,0
UnoKnFn8clYrQeQxUKSuDw,Brandon,18,2011-03-04 00:06:16,2,1,1,1,5.0,0,0,0,0,0,0,1,0,0,0,0
feMkZCAjbyIjh9ZsBjAzZw,JJ,59,2009-06-15 06:53:26,53,11,14,2,3.53,0,0,0,0,0,2,4,1,1,1,0
dKiyg-vvai2ouBjRVMxLMg,Cynthia,167,2011-09-12 21:53:38,332,113,168,12,3.5,12,4,3,1,4,8,24,25,25,6,1
GvYyEkCdovKI54TCwtqnww,Julie,999,2006-12-11 14:30:29,1936,1102,878,121,3.57,175,26,25,27,29,123,180,138,138,92,34
TCSyul4Oj5IFvW-_Omeewg,Bill,582,2008-10-17 16:02:45,1179,411,381,24,3.72,12,4,2,0,1,20,19,32,32,16,1
tgXIRWBjYAU1JlJC7jB8CQ,kathy,129,2007-01-02 18:33:57,278,67,118,6,3.34,2,2,2,2,0,1,2,9,9,0,1
6cqL8IZz7gh-yzMTTC_wWA,Jon,232,2008-03-01 18:50:23,795,459,405,19,3.43,21,10,1,2,2,39,57,46,46,30,12
